config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
21510,16384,7375,64,8,1418,43995,24810,15973,3673,0.829660354,280.0275324
21511,2048,1755,128,8,1249,40291,25144,15318,4503,1.077160743,303.242208
21512,4096,2642,256,16,697,41245,24838,15173,2166,1.912660519,249.2240934
21513,2048,5510,256,8,1071,40349,24641,15835,4743,0.930989509,302.7005746
21514,4096,4282,128,8,1592,40839,24881,15626,4004,1.616407742,314.4936751
21515,2048,3327,256,4,1884,40290,24907,15388,1200,0.263728436,374.8375406
21516,4096,7801,256,1,1306,40978,24902,15958,4369,0.680703007,661.1254234
21517,2048,5344,128,4,557,40245,25007,15737,2645,1.73467569,399.8102981
21518,2048,754,512,1,1757,40629,24908,15173,3308,0.318543789,651.6070364
21519,2048,8155,128,8,1334,40389,24869,16032,2019,0.361171876,299.0093101
21520,4096,7697,128,8,264,41338,25031,16002,1449,0.779753686,296.0180204
21521,2048,6321,512,16,703,40819,24662,15711,3835,0.982410048,252.62479
21522,1024,4702,128,16,803,40467,24884,15682,2291,0.735991352,259.2210546
21523,8192,1782,256,16,1774,41731,24945,15256,3556,1.247178664,235.6442422
21524,4096,3317,256,8,565,41068,24625,15500,2583,1.368082561,300.3182794
21525,16384,6051,128,4,567,43781,24794,15642,2807,1.180633537,379.6804504
21526,4096,2398,256,8,676,40897,24791,15322,1646,1.782769959,308.9288511
21527,1024,5949,64,32,354,40585,25033,15779,2091,0.726707935,215.4164021
21528,4096,1275,128,32,276,40836,24786,15273,2191,0.1,190.510874
21529,4096,1857,512,8,309,40953,24736,15208,3176,1.09901589,296.0835595
21530,1024,3277,256,8,701,39896,24869,15234,1527,1.991900498,330.6214257
21531,2048,6322,512,8,1335,40685,24505,15961,1249,0.781305805,301.7491188
21532,1024,8067,512,64,1835,40506,24802,15725,3133,1.199484845,198.1307705
21533,1024,1376,256,4,949,40155,25075,15171,3304,0.1,388.4847432
21534,2048,641,256,16,738,40430,24874,14943,3595,1.639423962,250.9115665
21535,4096,3160,128,8,197,41125,24960,15278,3465,0.770624054,296.0142821
21536,4096,5395,256,1,568,41515,24953,15686,3039,1.412572167,670.3027408
21537,4096,4187,512,64,1633,40975,24761,15213,1315,1.150800031,171.4125277
21538,2048,8188,128,16,1698,40254,24935,16030,2907,0.797809647,248.1279141
21539,4096,3964,128,16,1665,41177,24809,15791,4248,0.921323863,244.7613287
21540,2048,1394,128,2,1109,40550,24957,15327,2526,0.994601734,500.1464001
21541,1024,4955,128,8,547,40057,25053,15576,4006,1.19937837,317.9279249
21542,4096,6960,256,8,395,41098,25047,15919,4030,1.276742971,299.1289812
21543,4096,4734,256,64,1464,41224,24933,15581,1317,0.758211306,171.9255392
21544,4096,2700,64,32,1478,40960,24850,15366,4503,1.373783921,205.5989015
21545,4096,6317,128,4,817,41140,24986,15895,3070,0.196299917,372.4618723
21546,4096,5250,256,16,2040,41131,24970,15787,2699,0.952199627,241.6114747
21547,16384,5599,128,1,265,43818,24960,15516,2688,1.521446802,657.6637407
21548,8192,2932,64,32,1971,42576,24774,15508,2283,0.875666441,195.1589231
21549,4096,5001,64,16,952,41499,24977,15663,4113,2.038494991,254.2380517
21550,8192,1337,256,32,1357,42316,24758,15043,4077,1.187304587,197.9521974
21551,4096,4066,128,8,226,40955,24999,15489,1500,1.051131121,306.7873518
21552,4096,992,256,2,1966,40609,24485,14904,2457,0.953007609,494.924915
21553,4096,2787,64,64,144,40839,24813,15229,1344,0.515457845,160.3133583
21554,16384,2128,128,64,864,43974,24722,14977,4219,0.96764717,160
21555,4096,2599,128,16,1275,40830,25098,15410,2686,0.568493159,234.8362953
21556,4096,1952,512,8,446,41196,24816,15267,840,1.335049069,301.1078589
21557,16384,1482,128,16,1856,44175,24729,15303,2015,0.283397773,220.2423143
21558,4096,7228,128,16,276,40826,25086,15936,2763,0.731469051,246.2782534
21559,16384,7372,64,16,980,44073,24887,15878,4420,1.622937908,248.6009273
21560,1024,8020,256,8,1805,40387,24929,16043,2174,1.59868577,325.9751337
21561,4096,2391,64,16,784,40788,24928,15455,2247,1.291559436,242.7380811
21562,1024,5092,64,4,1691,40146,24978,15536,1410,0.593259676,389.7111362
21563,4096,4902,256,4,988,40840,24875,15709,4394,1.466775808,389.1069033
21564,4096,2337,512,8,1021,40630,24690,15608,4569,0.274748731,287.3569931
21565,8192,6557,64,4,1929,42126,25007,15835,3170,0.515592266,364.3102968
21566,4096,3708,128,32,715,41577,24900,15461,3983,0.828993731,197.1470647
21567,4096,1678,64,32,309,41175,24832,15291,814,1.107757623,195.7909252
21568,4096,8114,256,64,1306,40941,24893,15960,4399,0.905216581,166.6801003
21569,8192,4154,256,16,1768,41907,24982,15527,3950,1.066509021,235.9639309
21570,16384,4555,64,8,785,44283,25016,15613,1951,1.01619459,282.7577958
21571,1024,7133,128,16,1350,40057,25001,15954,3666,1.213854782,257.5725984
21572,2048,5708,128,16,1294,40102,25065,15931,4416,0.588436132,244.8444414
21573,4096,6979,256,8,1051,41024,24816,15985,2458,0.1,282.3809812
21574,4096,4220,128,4,2027,41133,24879,15537,622,1.301779319,382.8078208
21575,2048,7398,256,16,853,39838,24902,15973,2545,0.824283912,251.5768945
21576,8192,4810,64,4,18,42020,25018,15650,4009,0.466761653,365.6955803
21577,8192,2734,128,2,1087,41958,24944,15298,4017,1.443253379,497.2104361
21578,2048,5298,256,1,1821,40423,24777,15534,1627,1.330848151,679.2076839
21579,16384,4027,128,8,802,44273,24848,15273,4149,0.246794149,274.6553911
21580,8192,7899,64,2,555,42084,25041,15867,2009,1.844750691,508.7499247
21581,4096,7819,64,64,112,40538,24895,16022,3761,0.700581174,168.6621994
21582,8192,3374,256,32,1150,42042,24923,15373,1856,0.880894923,192.4260847
21583,4096,919,256,16,318,40961,25105,15134,1132,0.860524445,237.5969984
21584,4096,4386,64,64,618,41275,24908,15744,4042,0.768704217,169.3173774
21585,2048,4433,128,16,1831,40522,24884,15437,3734,0.459731675,249.4182529
21586,16384,2480,128,8,525,44371,24910,15321,1248,1.197457253,282.6479178
21587,8192,7516,512,2,653,41844,24792,15945,4043,0.970832478,491.3942833
21588,4096,7798,64,16,1442,41081,25001,15979,435,0.894590501,241.0644133
21589,1024,7458,256,8,1864,40421,24938,15853,3278,0.442080534,307.8915657
21590,2048,6477,64,8,684,40656,24908,15629,3215,0.863528915,308.3249476
21591,8192,7820,256,8,1459,42101,24854,16131,4453,1.518567928,299.8125117
21592,4096,4831,256,2,1177,41262,24938,15623,1403,1.599016206,509.406996
21593,4096,6800,128,8,609,40742,25179,15918,2516,1.044087984,291.9709939
21594,8192,7254,256,16,146,41901,24744,16008,3694,0.823247545,238.3870288
21595,4096,1674,64,8,1727,40896,24771,14961,1299,1.04517103,298.1461266
21596,8192,7134,128,16,1429,42078,24722,15898,1297,1.472367481,239.2806057
21597,4096,3541,128,64,874,40762,25099,15475,3988,0.522359208,165.2191975
21598,1024,7716,256,8,830,40401,24865,15962,3233,0.736948801,315.0591061
21599,1024,1698,64,16,1276,40145,24882,15256,1806,0.372278461,243.8805739
21600,8192,6335,64,8,1927,41771,25015,15580,2922,1.222011004,296.535131
21601,4096,6194,256,8,304,41300,24670,15699,2946,1.288063267,303.3573322
21602,4096,1216,128,32,1730,41091,25082,15179,3173,1.584797326,213.0303774
21603,8192,2595,128,2,1525,42145,24715,15440,1975,1.206338891,494.9627798
21604,16384,629,512,32,812,43902,24794,15118,2580,0.190632081,179.8213218
21605,1024,661,64,16,1147,40304,24641,15327,1541,1.336050611,261.2105788
21606,8192,3114,128,4,1170,41835,25123,15377,2278,1.307718526,375.3497338
21607,4096,654,128,1,709,41092,24929,15333,1806,0.1,650.1079038
21608,2048,2719,128,32,1347,40756,24699,15380,1724,0.52542705,203.6814777
21609,2048,4839,512,16,406,40642,24664,15625,4556,1.435621384,260.4947263
21610,8192,4618,256,16,499,42035,24980,15470,2165,1.158619333,241.0377244
21611,2048,2886,256,16,1737,40710,24742,15359,3676,0.680877449,249.2755723
21612,4096,1417,64,2,1217,40963,24903,15225,4650,0.869525617,495.2136677
21613,4096,5918,128,16,1152,41012,24855,15808,1040,1.406377181,249.2502186
21614,4096,1151,128,32,818,40998,24969,15269,732,0.860329795,197.1422325
21615,8192,1024,128,8,334,42031,24885,14973,834,1.336939452,293.1041746
21616,4096,7561,128,8,768,41024,24843,15864,3272,0.255124037,290.9204312
21617,2048,6860,512,4,662,40128,24808,15803,1901,0.796019196,380.3460943
21618,4096,4251,128,2,1568,41260,24936,15544,3100,0.1,489.9495932
21619,2048,4835,128,4,1257,40474,25018,15410,2314,0.517750725,381.0312291
21620,8192,2693,64,8,472,41997,25243,15285,1673,0.994263286,285.2693839
21621,2048,3808,256,16,767,40873,24999,15524,4474,0.771389632,245.5925746
21622,8192,3524,256,4,1582,41971,24764,15287,2322,1.676560466,387.0706651
21623,1024,1090,64,4,842,40286,24854,15097,1289,0.499335589,393.860164
21624,4096,3682,64,16,1369,41044,24910,15520,1703,0.581621118,240.2424444
21625,8192,7565,256,8,1667,42071,24531,15907,1583,0.66184992,286.7325551
21626,1024,2490,128,16,1615,40225,24731,15502,1011,1.606060575,262.938417
21627,8192,2056,64,8,1221,42273,25007,15261,4362,1.415416886,301.6458495
21628,4096,5224,128,32,2044,40813,24900,15742,3007,1.026089818,201.0569448
21629,8192,5166,256,8,331,41949,24786,15700,2999,0.542818141,287.3431387
21630,4096,1165,256,8,1105,41527,25218,15090,3236,1.480550402,306.1621273
21631,16384,7990,128,2,1786,43957,25355,15963,3485,1.463938284,494.8181715
21632,4096,943,256,16,2019,40681,25037,15126,4022,0.84950829,237.9854628
21633,4096,7735,512,32,1012,41039,24619,16021,666,1.077757825,199.2680424
21634,8192,7899,256,8,882,41909,24897,16332,2520,1.756785006,301.622202
21635,4096,3363,128,8,1145,41086,24828,15466,956,0.57124777,291.573829
21636,4096,2818,128,2,667,41438,24752,15438,1138,0.1,479.379488
21637,4096,6241,64,8,1228,41091,25018,15723,3345,0.591192849,286.6906022
21638,4096,3742,64,8,980,40963,25214,15325,4825,0.598192709,289.1090929
21639,2048,2007,128,8,1355,40363,24706,15437,3260,0.466666548,301.1529718
21640,1024,4326,128,16,1371,40064,25046,15430,4376,0.494316215,251.9226445
21641,4096,7473,64,16,91,40884,25020,15789,2370,1.314987476,245.1042508
21642,4096,7670,256,8,1927,40907,25051,15890,4754,0.887075254,303.0900005
21643,1024,3654,128,16,1621,40096,24880,15224,3070,1.420748909,265.784535
21644,1024,637,128,64,1856,40261,25250,14944,3743,0.527805163,184.5071621
21645,1024,7208,256,8,1924,40301,24375,15705,347,0.550788995,307.3670271
21646,16384,5277,128,32,1687,43991,25214,15731,4724,0.515003047,183.264842
21647,2048,4379,64,2,964,40787,24628,15587,2076,1.47678043,509.5042764
21648,8192,1025,128,16,936,42044,25036,14928,3531,1.29473563,234.5511784
21649,4096,1209,256,4,271,40693,24664,14949,4417,1.227121149,387.6310578
21650,2048,4898,256,32,1920,40570,24978,15677,890,0.506240914,204.5841928
21651,8192,3754,128,16,446,41996,25176,15332,3106,1.006691199,238.4253743
21652,1024,5398,256,8,79,40126,24961,15589,1973,0.41103677,307.9983577
21653,1024,1395,128,8,528,40609,24715,15155,1030,1.16259372,322.0752617
21654,2048,7394,128,16,481,40666,24802,16043,1729,0.581962858,244.8762264
21655,2048,3053,128,8,1685,40391,25114,15416,518,0.654165605,301.6675947
21656,4096,7932,128,16,1951,41056,24916,15914,1095,0.576255237,234.9275808
21657,4096,6596,128,4,1137,41119,24737,16009,4652,0.756514101,371.1674726
21658,4096,1244,256,8,2015,41036,24779,15128,2665,0.853165415,298.4307146
21659,16384,5702,128,8,2032,44328,25005,15576,1386,1.722777804,299.7532777
21660,4096,2095,64,8,878,40960,24998,15298,3862,1.276623607,304.3775362
21661,2048,6721,256,32,745,40629,24883,15724,1624,0.90147904,202.3217951
21662,4096,4861,128,16,1762,41393,24699,15638,4311,1.05123066,242.2244651
21663,1024,7157,256,32,1567,40194,24717,15953,1995,1.129036552,222.5254801
21664,8192,6266,256,8,1897,41876,24737,15801,2252,0.922740075,280.5189172
21665,1024,4743,256,16,277,40344,24818,15677,2173,0.819798569,262.1924666
21666,1024,628,256,2,1863,40169,24703,14978,3225,1.010548429,516.3764025
21667,4096,3101,256,2,886,40563,24917,15417,611,0.651665652,488.9618277
21668,2048,3113,128,8,980,40215,24614,15393,4373,0.17256313,298.124987
21669,4096,8150,256,16,207,41022,24809,15889,4129,1.155130602,239.6195792
21670,8192,1900,64,64,178,41978,25009,15138,3861,0.744207989,160.6974989
21671,2048,3752,64,2,849,40850,25085,15587,1928,1.383418428,505.6629759
21672,4096,8170,512,8,1496,41211,24934,16251,2510,0.958279772,299.7420529
21673,4096,7922,64,8,344,41196,24958,15996,3826,0.409752135,291.8349532
21674,4096,3254,128,8,997,41003,24947,15633,1154,1.042864214,296.1233948
21675,4096,702,256,8,1888,41123,24879,15092,4680,1.0247481,295.5964855
21676,1024,3740,512,8,2032,40264,24236,15375,2061,1.106066475,321.7560358
21677,8192,2803,256,8,252,41810,24751,15503,3465,0.416867834,290.6879011
21678,8192,3127,64,1,1621,42191,24809,15206,674,0.67907733,643.9888591
21679,1024,2139,256,8,1662,40336,25037,15281,4320,0.813159009,308.0328662
21680,2048,933,256,32,495,40868,24908,15186,1911,0.1,188.9881698
21681,1024,5233,256,64,1341,40347,25203,15688,1860,1.229392525,191.9108904
21682,16384,640,256,16,1921,44103,25147,14999,4160,1.514346672,233.9984602
21683,8192,5516,128,16,1943,41998,24761,15613,2705,0.189272168,226.08491
21684,16384,2438,128,16,809,43947,24918,15284,3747,0.556262898,220.3221781
21685,4096,1367,128,64,910,40917,24961,15085,3042,0.1,160
21686,16384,7841,64,8,852,44145,25115,16276,3661,0.551689019,279.678312
21687,4096,4944,64,8,1447,41198,25045,15706,2508,1.267560175,295.2736342
21688,8192,4617,512,4,1075,41755,24837,15700,4556,0.949702315,374.2439038
21689,16384,5897,256,8,425,44151,25096,15538,4334,1.437436429,294.9377895
21690,1024,1066,128,32,528,40272,24980,15123,2801,1.455644009,222.1457483
21691,2048,6127,64,8,1629,40470,25095,15709,1691,0.921027536,296.3066524
21692,8192,1488,256,4,1847,41939,24788,15345,3870,0.683012276,375.510376
21693,8192,4078,256,8,130,41935,24696,15525,1947,1.373440451,295.5087803
21694,2048,2466,256,8,1428,40144,24899,15522,4757,0.223775743,293.5836005
21695,4096,5118,128,8,979,41129,24891,15688,2214,1.231784316,301.4444199
21696,4096,4400,128,32,698,40907,24993,15471,1031,1.729151135,211.3473657
21697,8192,3657,256,16,629,41978,24899,15358,1123,1.472487698,242.6256248
21698,4096,8103,128,32,1371,40983,24923,15916,1324,1.245902348,197.9597699
21699,1024,3618,128,16,1239,40628,24735,15510,3428,1.127591971,256.8852379
21700,2048,4624,128,2,1526,40603,25208,15559,477,1.297077311,514.4279264
21701,8192,7785,256,32,208,42243,24957,15891,807,0.55406661,190.7407936
21702,4096,5109,64,2,41,41058,25339,15628,2583,1.44976441,507.7120519
21703,4096,4935,128,8,1037,41002,25155,15473,1360,0.182137479,288.7117601
21704,4096,2694,64,16,1015,40916,24864,15349,4081,1.305896317,248.8086771
21705,4096,3468,256,4,1192,40912,24686,15486,997,0.700961752,376.3192035
21706,1024,5426,256,16,4,40132,24590,15625,3584,0.609614557,254.5511692
21707,2048,3463,128,8,480,40404,25137,15353,3662,0.557711969,301.9253081
21708,16384,4731,128,8,48,44330,24967,15890,1441,0.588069366,278.6160101
21709,2048,2119,128,16,1502,40185,25157,15271,1839,1.18233575,256.3584898
21710,4096,2044,64,8,941,40887,24776,15309,3808,0.854276614,299.4288316
21711,4096,4753,512,4,1518,40954,24849,15506,3068,1.060223873,383.5613628
21712,16384,4362,64,8,1685,44065,24929,15400,1387,1.566567862,294.432408
21713,4096,2594,64,16,993,40937,25188,15181,1501,1.012892703,244.0872035
21714,4096,2814,64,4,233,40995,24971,15242,2151,0.49740182,376.0696737
21715,4096,1408,128,8,1640,41094,24946,15194,376,0.382874458,290.0521538
21716,16384,5914,128,8,1009,44353,24879,15619,4502,0.314915022,277.0001956
21717,4096,2721,128,16,1519,41206,24753,15492,3286,0.443593876,234.8419739
21718,2048,7809,128,1,1227,40354,25111,16046,2954,1.345944337,673.74384
21719,4096,1227,256,32,1896,41275,24858,15055,1471,1.487196565,208.3355883
21720,4096,3898,64,4,1777,41298,24916,15308,726,0.545993202,376.6408812
21721,4096,1248,128,2,1770,40988,25031,15270,4473,1.269734226,498.9028635
21722,1024,3435,256,8,1332,40317,25022,15356,1492,1.135599096,314.6726147
21723,8192,2772,256,32,140,42259,24851,15409,2227,1.023358368,193.0836895
21724,1024,6787,128,8,2026,40254,24875,15932,1932,0.739244227,309.9700002
21725,4096,7025,512,4,1920,41042,24916,15847,4715,1.031043819,381.8542363
21726,4096,739,128,4,2008,41087,25233,15041,304,0.8825137,382.9512887
21727,2048,3728,256,16,937,40582,24923,15406,3850,1.960177911,269.4055558
21728,2048,1677,128,8,244,40469,24802,15105,2733,0.315770229,297.9137363
21729,2048,6267,128,64,1993,40583,24529,15655,1955,1.040065224,178.6134718
21730,4096,6451,512,8,1176,41252,24954,15939,394,0.732100349,296.4363729
21731,4096,2769,128,4,7,41016,24884,15498,2148,0.398626839,374.7950957
21732,2048,6840,256,32,539,40935,24977,15932,2622,1.542490927,216.7744188
21733,4096,4447,64,8,1148,41040,24877,15516,4736,0.476255759,291.9506337
21734,8192,4954,128,8,1043,42388,24877,15804,463,0.498979427,279.4249555
21735,8192,2912,256,2,1634,42104,24754,15492,4036,1.607285474,501.6066985
21736,4096,7455,64,32,392,41235,24846,16050,3998,0.467326306,194.7332565
21737,2048,3518,512,8,378,40535,24755,15584,992,1.328689117,304.2968126
21738,8192,6061,256,16,896,41766,24564,15780,744,1.314176992,237.0382618
21739,4096,6184,128,4,473,41034,24939,15922,1025,0.746570069,381.3224872
21740,8192,5532,256,16,1115,42430,25039,15663,4783,1.074189643,232.0033298
21741,4096,3483,128,32,767,40883,25079,15502,4113,0.718874364,195.4392694
21742,16384,3290,128,2,1315,43965,24939,15437,370,1.010861349,487.6138942
21743,1024,2112,512,8,1362,40410,24681,15260,3935,0.650510113,310.215488
21744,2048,6271,128,1,1325,40342,25066,15830,805,0.594297841,664.6339829
21745,2048,2306,512,8,85,40527,24401,15290,819,0.487377347,292.6438094
21746,2048,5691,64,2,1688,40652,25046,15535,1046,1.44214092,518.301291
21747,8192,4299,256,32,1832,42290,25077,15561,594,0.970290314,195.9315091
21748,1024,6736,64,16,186,39898,25096,15904,3426,2.090879111,274.7940065
21749,2048,7092,64,16,936,40571,24811,15937,1437,1.377563414,254.7106193
21750,1024,7102,64,4,462,40435,25028,15938,2415,0.803292698,388.1239416
21751,4096,1476,64,16,757,41266,25003,15238,2852,0.82099179,237.1428341
21752,2048,6777,256,64,1409,40083,24670,15796,1602,0.106106852,163.8607138
21753,4096,3516,256,8,103,41036,24712,15504,4653,0.966486969,296.0711604
21754,2048,4378,64,4,817,40539,24987,15580,755,0.567984316,380.7537414
21755,4096,3553,128,8,1254,41218,25020,15436,1772,1.279337051,305.4260711
21756,4096,2851,256,2,21,41131,24849,15316,3963,1.352061128,499.2817096
21757,4096,4849,128,4,1779,41230,24989,15402,2198,1.173105307,381.8360919
21758,2048,5421,256,4,1900,40654,25107,15536,3884,1.118877278,395.6088809
21759,4096,6868,256,8,413,40836,24811,15983,2098,1.024876164,300.1481534
21760,4096,1052,256,2,1090,40858,24851,15063,1752,0.665465323,491.1141152
21761,4096,5115,64,8,2044,41270,25013,15874,1393,0.418636425,287.4332145
21762,16384,3315,64,2,1957,43984,24924,15314,3077,1.220169537,490.1066043
